Sort algorithm time record(Millisecond):
Data size,mergeSort,mergeSortNotOpt,radixSort,sort(STL),quickSort,quickStNotOpt,heapSort,shellSort,insertionSort,bubbleSort,selectionSort
59200,2.13943,2.46801,3.45793,2.77139,3.27646,3.77516,5.36879,6.11185
59300,2.14469,2.47688,3.45101,2.80131,3.10053,3.74053,5.45523,6.07168
59400,2.16935,2.47577,3.45516,2.77167,3.01825,3.78735,5.45911,6.06863
59500,2.15494,2.51872,3.45655,2.78081,3.02407,4.09239,5.43362,6.08997
59600,2.18819,2.50486,3.71864,2.92737,14.9486,3.7566,5.50178,5.96723
59700,2.17212,2.51511,3.46542,2.793,3.11078,3.85219,5.50926,5.99909
59800,2.17406,2.50181,3.47927,2.79826,3.12796,3.95193,5.50759,5.95171
59900,2.18209,2.52426,3.47539,2.81683,3.11494,3.75854,5.54223,5.9797
60000,2.17766,2.51622,3.5139,2.79854,3.25125,4.87923,5.50926,5.98468
60100,2.20149,2.51428,3.48896,2.81738,3.23712,4.00096,5.53364,6.02624
60200,2.31342,2.53201,3.49007,2.82292,3.1565,3.91341,5.59099,5.94645
60300,2.23058,2.54365,3.50309,2.82902,3.54798,3.90898,5.5123,6.02153
60400,2.20453,2.51761,3.50587,2.83013,3.2543,3.93973,5.54417,6.02486
60500,2.21257,2.51844,3.51362,2.85395,3.32938,5.02995,6.20661,6.0437
60600,2.21118,2.5467,3.51584,2.8606,3.78625,3.87102,5.55552,6.06808
60700,2.2073,2.54337,3.54853,2.86947,3.11522,4.06995,5.58656,6.05644
60800,2.20592,2.55002,3.61752,2.90659,3.08834,6.52439,5.78133,6.13429
60900,2.22919,2.57884,3.53191,2.91491,3.18282,4.34424,5.58129,6.09301
61000,2.30372,2.56775,3.57125,2.84758,3.25845,4.39605,5.56411,6.22074
61100,2.24,2.57496,3.54133,2.86919,3.21634,4.17108,5.5655,6.30136
61200,2.21811,2.55141,3.54604,2.89191,3.25707,4.13451,5.5932,6.313
61300,2.23501,2.58272,3.56765,2.88886,3.4873,4.02784,5.60179,6.25066
61400,2.25219,2.57828,3.6987,2.90632,3.23518,3.91785,5.87497,6.40719
61500,2.23833,2.56083,3.56931,2.90826,3.75078,3.95553,5.83868,6.33294
61600,2.24332,2.57607,3.57568,2.9005,3.3618,5.01554,5.71123,6.25509
61700,2.25773,2.5805,3.58704,2.92488,3.93198,5.20671,5.76664,6.19608
61800,2.25191,2.57994,3.59923,2.88471,5.19591,27.4352,5.72758,6.23625
61900,2.26549,2.6082,3.59314,2.921,304.165,4.02396,5.6464,6.19829
62000,2.26382,2.58133,3.60699,2.90576,3.26898,4.16027,5.8988,6.34874
62100,2.24859,2.59629,3.60727,2.93458,3.57596,4.09987,5.67992,6.39057
62200,2.25579,2.57939,3.61724,2.91546,3.1432,4.36973,5.80571,6.45984
62300,2.27269,2.64921,3.62638,2.93458,3.71504,3.92754,5.72841,6.49308
62400,2.28987,2.63425,3.62389,2.92848,3.59619,3.96993,5.75279,6.3673
62500,2.29569,2.62954,3.65326,2.9476,3.44131,4.14282,5.73229,6.39999
62600,2.29125,2.63148,3.65631,2.93042,3.63691,3.9245,5.78548,7.42094
62700,2.33087,2.66805,3.64716,3.70867,3.39726,3.95719,5.82094,6.36813
62800,2.30898,2.65336,3.62943,2.95452,3.26871,4.59386,5.7708,6.39639
62900,2.27546,2.63674,3.65575,2.94621,3.35653,4.01593,5.85114,6.48782
63000,2.28682,2.62981,3.64633,2.9753,3.29503,4.14143,5.81651,6.41606
63100,2.29707,2.64173,3.65409,2.97724,7.27383,4.27165,5.76442,6.43518
63200,2.31785,2.65724,3.69482,3.00827,3.35182,4.11123,5.74198,6.42687
63300,2.32062,3.33215,5.71455,2.97613,3.41665,4.03338,5.80654,6.59919
63400,2.31314,2.65946,3.69537,2.98251,3.29115,4.30656,5.74392,6.58922
63500,2.31951,2.67026,3.70368,3.14154,3.34213,4.28938,5.85835,6.43324
63600,2.29652,2.67968,3.74607,2.99608,3.30168,4.05,5.84505,6.4989
63700,2.35498,2.67193,3.70507,3.01381,3.74524,4.80027,5.8553,6.55542
63800,2.31868,2.68633,3.71089,2.99303,3.35071,4.2686,5.89298,6.52051
63900,2.31065,2.68162,3.70812,3.02434,3.4125,4.1816,5.90184,6.49585
64000,2.33891,2.68772,3.76491,3.00135,3.60034,4.03947,5.86638,6.52467
64100,2.3353,2.68827,3.73527,3.0393,3.51362,4.25253,5.95005,6.57703
64200,2.3414,2.69243,3.74552,3.04928,3.63054,4.07411,5.88855,6.59144
64300,2.34971,2.69326,3.77322,3.0551,3.45045,4.2553,5.8287,6.59199
64400,2.3547,2.69437,3.74801,3.0357,3.54548,4.20571,5.87552,6.60418
64500,2.36772,2.74756,3.74469,3.0731,3.4463,4.20571,5.91791,6.70531
64600,2.37659,2.70074,3.78209,3.03238,3.27425,4.1273,5.85502,6.72692
64700,2.34722,2.76723,3.80924,3.05482,3.5369,4.40103,5.99355,6.57648
64800,2.34334,2.68883,3.74025,3.06147,3.36706,4.82825,5.97416,6.73329
64900,2.35858,2.71182,3.79151,3.05316,3.34628,4.08048,6.09606,6.68287
65000,2.34888,2.71487,3.74386,3.06673,3.7699,4.20626,6.01959,6.61914
65100,2.35581,2.71487,3.78763,3.07338,3.70784,4.63321,6.05977,6.6039
65200,2.40346,4.52682,5.78631,3.09305,3.60671,4.20294,5.93758,6.71417
65300,2.38268,2.73205,3.81728,3.09721,3.65104,4.18992,5.94617,6.80228
65400,2.36606,2.74535,3.79262,3.06978,7.16189,4.22289,6.03455,6.81918
65500,2.40346,2.7556,3.80065,3.08751,3.48924,4.78032,6.01156,6.73966
65600,2.37548,2.72568,3.81783,3.09167,3.56266,4.3024,6.09717,7.07462
65700,2.37077,2.74729,3.82614,3.10552,3.61032,4.69194,6.10271,6.7513
65800,2.38656,2.7351,3.82697,3.09499,3.76602,6.55403,6.41551,6.76903
65900,2.42036,2.76779,3.85856,3.18808,4.83075,5.76055,6.03428,6.82444
66000,2.409,2.79106,3.84332,3.11716,3.50947,4.28993,6.06392,6.84134
66100,2.39376,2.82431,3.86909,3.11688,3.76768,4.48581,6.04813,6.93471
66200,2.40318,2.77555,3.85523,3.10663,3.90815,4.17025,6.01627,6.87071
66300,2.41648,2.77887,3.85523,3.13378,3.50697,4.15805,6.14205,6.82887
66400,2.39709,2.76807,4.54067,3.12685,3.44574,4.98424,6.36259,6.85575
66500,2.42341,2.81323,4.08602,3.30278,3.44713,5.07151,6.93471,6.88096
66600,2.42812,2.81821,3.89762,3.16675,3.6793,31.2414,6.14233,6.86046
66700,2.44723,2.80131,3.88599,3.15096,3.3992,4.19934,6.1149,6.87071
66800,2.43172,2.80935,3.93641,3.1673,3.44214,11.3205,6.19165,6.88207
66900,2.43033,2.82403,3.92976,3.16121,3.68484,4.65011,6.16948,7.02198
67000,2.58742,2.84426,3.91674,3.17728,3.74469,4.24893,6.13014,6.88899
67100,2.44613,2.84758,3.90621,3.1709,3.5139,4.38857,6.17862,6.99067
67200,2.43726,2.83844,3.91619,3.16703,3.70091,4.95625,6.25343,6.92501
67300,2.44751,2.84287,3.93225,3.18614,3.56183,4.24754,6.15203,6.92972
67400,2.4622,2.857,3.96051,3.18032,3.59896,4.4002,6.18195,6.92363
67500,2.48381,2.87723,3.95276,3.19916,3.48924,4.37665,6.24761,7.0109
67600,2.48242,2.90327,3.98268,3.86022,5.71262,4.36973,6.19857,7.08598
67700,2.46524,2.85783,3.94306,3.20166,3.63165,4.30794,6.25038,6.96269
67800,2.45555,2.86005,3.94722,3.19889,3.76186,4.54482,6.34347,7.03029
67900,2.46275,2.86725,3.98517,3.21413,3.7771,4.70773,6.21741,6.9372
68000,2.47522,2.89052,3.9788,3.24516,3.61087,4.41018,6.2634,7.01145
68100,2.48076,2.88581,3.99736,3.25845,3.63054,5.30036,6.32408,7.03196
68200,2.5104,2.96007,3.99293,3.25541,3.59646,4.62656,6.21741,7.13474
68300,2.49073,2.91491,3.99431,3.23075,3.49395,4.44592,6.29055,7.07268
68400,2.51733,2.90105,3.9957,3.22936,3.63885,4.50908,6.35954,7.06631
68500,2.49101,2.91574,4.01177,3.24488,3.59064,4.66534,6.31272,7.04082
68600,2.49378,2.89939,3.99099,3.22133,4.25918,4.44398,6.32519,7.08349
68700,2.50597,2.90078,4.0597,3.26289,3.63858,5.28706,6.43158,7.13613
68800,2.50237,2.92266,4.00512,3.25097,3.68955,5.93758,6.30136,7.25471
68900,2.4935,2.90964,4.02341,3.24349,3.73139,4.49108,6.42493,7.09623
69000,2.51317,2.9343,4.01038,3.26012,3.85302,4.40159,6.39029,7.16938
69100,2.54337,2.93181,4.05776,3.26815,5.72619,5.14714,6.38364,7.24086
69200,2.52343,2.9246,4.02673,3.28284,3.81755,4.43456,6.44737,7.12061
69300,2.52121,2.92543,4.06053,3.30112,3.71837,5.56688,6.40692,7.14693
69400,2.53146,2.97281,4.04862,3.27896,4.07854,4.56921,6.37838,7.25499
69500,2.53395,2.96062,4.08076,3.31054,3.70728,4.39106,6.4047,7.14389
69600,2.5467,2.93402,4.03975,3.29142,3.68789,4.95071,7.22229,7.79857
69700,2.53229,2.96339,4.0863,3.31996,4.47584,6.07002,6.52882,7.23975
69800,2.55584,2.97863,4.02922,3.3086,3.7494,4.63653,6.43684,7.3442
69900,2.54337,2.99747,4.06635,3.31026,4.07715,4.40824,6.71362,7.26801
70000,2.56969,2.96755,4.06164,3.33354,3.81367,4.71965,6.45928,7.22894
70100,2.56969,2.96533,4.09461,3.32135,3.96356,4.55979,6.50084,7.26967
70200,2.57717,2.97447,4.1611,3.33825,3.69593,4.6393,6.60778,7.21925
70300,2.56637,3.02019,4.08547,3.32716,3.59979,5.1984,6.44626,7.39518
70400,2.60405,2.9947,4.09876,3.33575,6.0401,4.44231,6.50777,7.32092
70500,2.56055,2.9814,4.18659,3.35653,3.7264,4.55979,6.56096,7.28989
70600,2.58188,3.01492,4.12398,3.37066,3.68484,4.47722,6.50333,7.27216
70700,2.59463,2.99941,4.15251,3.37399,3.75743,4.82022,6.57398,7.31815
70800,2.59657,3.0249,4.12481,3.36623,3.86659,4.52903,6.58119,8.07923
70900,2.64505,3.01825,4.12093,3.34129,3.81201,5.6259,6.51913,7.33118
71000,2.59324,3.02905,4.15833,3.37648,4.03476,4.57031,6.61609,7.37966
71100,2.60405,3.04568,4.18715,3.5779,3.79345,5.61371,6.76238,7.47469
71200,2.58715,3.05122,4.1913,3.38174,3.84581,4.89918,6.50583,7.36248
71300,2.62261,3.03265,4.18742,3.392,3.99376,4.81994,6.70835,7.73291
71400,2.62095,3.02988,4.20349,3.38756,3.87352,5.12775,6.66569,7.44061
71500,2.60765,3.04595,4.19435,3.35764,3.85828,4.79528,6.55847,7.46527
71600,2.61208,3.02351,4.20294,3.40668,3.87241,4.52349,6.63964,7.42288
71700,2.63757,3.03819,4.17579,3.40308,3.6998,4.86205,6.65433,7.65893
71800,2.62815,3.03099,4.20128,3.40529,3.83141,4.74791,6.66125,7.60297
71900,2.63175,3.04734,4.24311,3.40613,3.96467,4.66507,6.72138,7.52705
72000,2.62871,3.07255,4.19851,3.44464,3.922,4.62988,6.66596,7.51542
72100,2.62594,3.05648,4.22372,3.44602,4.06413,4.9859,6.64768,7.51099
72200,2.6348,3.06535,4.27719,3.42801,3.93059,4.91026,6.7114,7.59964
72300,2.65475,3.07366,4.20405,3.4233,5.02496,4.74458,6.7779,7.50572
72400,2.65198,3.06452,4.21707,3.44935,3.8508,6.83248,6.83885,7.55199
72500,2.68024,3.11605,4.1974,3.4294,3.89707,6.58977,6.73274,7.63649
72600,2.65447,3.11965,4.22039,3.4463,3.88405,4.64789,6.76238,7.57499
72700,2.65613,3.07116,4.24782,3.43494,3.84526,4.80166,6.75989,7.57665
72800,2.64976,3.06368,4.29049,3.49617,3.76076,4.66867,6.72332,7.6146
72900,2.64755,3.10469,4.25419,3.47954,3.74025,4.64179,6.85132,7.69966
73000,2.65974,3.11051,4.83158,3.4704,3.96883,5.0801,6.90229,7.65755
73100,2.65226,3.06147,4.22483,3.47123,4.26666,4.79057,6.76404,7.66974
73200,2.65613,3.1033,4.26278,3.50697,3.82919,4.63986,6.80754,7.61433
73300,2.67442,3.0864,5.32003,4.11206,4.52017,4.93353,6.75462,7.70382
73400,2.67304,3.08252,4.26417,3.50005,3.90954,4.78919,6.90922,7.69523
73500,2.67802,3.08363,4.31764,3.48065,4.42237,6.42188,6.8261,7.67417
73600,2.69437,3.08723,4.28218,3.54687,4.07466,4.73295,6.7948,7.63705
73700,2.67137,3.11439,6.56595,3.85246,4.26694,4.85291,6.79507,7.80383
73800,2.68717,3.10081,4.31459,3.49506,4.39244,6.31161,6.84993,7.65838
73900,2.69825,3.11577,4.33232,3.52803,4.15113,4.92079,7.0386,7.88529
74000,2.73094,3.12713,4.36695,3.53025,3.83833,4.71106,6.84162,7.77031
74100,2.74618,3.18531,4.44702,3.53883,3.99681,6.22517,6.96685,7.8127
74200,2.73759,3.12685,4.31598,3.53412,4.04308,209.523,6.8394,7.7595
74300,2.72401,3.15511,4.33676,3.54105,3.81423,4.7396,6.98236,7.97311
74400,2.729,3.13987,4.32623,3.56737,3.79677,5.08453,6.95299,7.80827
74500,2.72512,3.1673,4.34147,3.57541,5.24744,5.84172,7.15691,8.07285
74600,2.7797,3.18559,4.3592,3.56903,4.29326,4.90417,6.93526,8.53803
74700,2.73842,3.18781,4.36502,3.55296,3.89236,4.76508,6.97627,7.78776
74800,2.76807,3.16509,4.38524,3.55767,4.00789,6.18721,7.02725,7.79995
74900,2.80353,3.18199,4.36197,3.59729,4.15833,4.79501,6.99622,7.83902
75000,2.77471,3.20166,4.38829,3.57319,3.96744,4.87258,7.06077,7.88446
75100,2.79605,3.19667,4.38358,3.57291,4.74347,4.85984,6.93942,7.88141
75200,2.80852,3.22632,4.43317,3.61364,3.95636,5.39539,7.00065,7.9141
75300,2.81794,3.20942,4.39438,3.60838,4.03061,4.83518,7.04054,7.85647
75400,2.80214,3.19445,4.4002,3.60394,4.09405,4.93243,7.00647,7.92435
75500,2.87307,4.00928,5.46991,3.5887,4.009,5.05073,7.12228,8.15653
75600,2.80796,3.21773,4.4063,3.60173,4.08768,5.3868,7.06022,7.9069
75700,2.82819,3.22327,4.42098,3.60976,4.07854,5.00308,7.17935,7.92491
75800,2.80685,3.2144,4.44148,3.61032,4.09101,4.82327,7.11202,7.9105
75900,2.81129,3.21662,4.48443,3.65243,4.10486,4.99005,7.099,7.88834
76000,2.84149,4.04003,6.23376,3.62777,3.97354,7.15829,7.31649,7.95483
76100,2.82431,3.23629,4.45866,3.85108,4.05748,4.93132,7.08654,7.97034
76200,2.84121,3.24017,4.52709,3.63359,3.94334,5.17153,7.14721,8.018
76300,2.84897,3.23075,4.44924,3.67127,3.96162,5.07123,7.09152,8.01163
76400,2.83179,3.24654,4.46586,3.6419,4.0162,5.0704,7.1666,7.97866
76500,2.83151,3.25153,4.44813,3.6987,3.96301,5.12997,7.15996,8.05069
76600,2.88914,3.24876,4.43345,3.66129,3.94888,4.88754,7.11507,9.30215
76700,2.85783,3.25651,4.48997,3.65049,4.02728,5.17236,7.12255,8.02326
76800,2.8462,3.28145,4.48082,3.70257,4.03227,5.00529,7.2137,8.01356
76900,2.8534,3.28865,4.52599,3.74524,4.18992,5.85197,7.32397,8.28785
77000,2.86642,3.27868,4.48249,3.69371,4.42818,5.11944,7.31649,8.01246
77100,2.87168,3.26372,4.51435,3.68457,4.29603,4.95902,7.23531,8.02742
77200,2.89219,3.29198,4.50354,3.69814,4.16083,5.0535,7.17104,8.08505
77300,2.88221,3.26593,4.49856,3.69066,4.19186,5.42143,7.39434,8.15569
77400,2.87141,3.29697,4.49745,3.7059,4.05804,4.99947,7.30763,8.1435
77500,2.92432,3.29142,4.49302,3.72723,4.30102,4.99199,7.38797,8.1363
77600,2.86864,3.3449,4.52155,3.70174,5.50288,5.10448,7.23531,8.16207
77700,2.87889,3.30306,4.57669,3.72252,4.0996,4.94489,7.28934,8.13824
77800,2.88055,3.32661,4.55369,3.7228,4.1467,42.4192,7.29738,8.21277
77900,2.89828,3.28422,4.53707,3.72806,4.18188,5.0064,7.27604,8.16317
78000,2.91601,3.31165,4.54898,3.7289,4.30351,4.96041,7.32868,8.28286
78100,2.89939,3.3183,4.56671,3.73776,4.5282,5.0366,7.25942,8.13353
78200,2.90632,3.31913,4.57502,3.78985,4.20155,7.91964,7.32619,8.1665
78300,2.95452,3.39698,4.50382,3.74829,4.18077,5.35854,7.37052,8.44106
78400,2.93153,3.36651,4.58805,3.77128,4.17967,5.19258,7.24944,8.23604
78500,2.92239,3.33963,4.59885,3.79345,4.23896,5.0873,7.30929,8.14738
78600,2.98361,3.39615,4.57669,3.76768,4.35504,5.13246,7.43729,8.25959
78700,2.96505,3.37842,4.58555,3.74746,4.08464,5.08619,7.33339,8.25017
78800,2.95702,3.35819,4.60605,3.81007,4.24699,5.49236,7.39795,8.1737
78900,2.96173,3.3823,4.58721,3.77516,4.40186,5.78991,7.50711,8.21859
79000,2.96865,3.40446,4.85928,3.80509,6.75296,5.2214,7.60324,8.38316
79100,2.9742,3.38396,4.66257,3.80259,4.26694,6.36148,7.38963,8.49259
79200,2.95286,3.40058,4.649,3.79539,4.09793,5.14714,7.65672,8.2402
79300,3.0091,3.3895,4.62212,3.80841,5.03715,5.0909,7.43784,8.32885
79400,2.9983,3.41416,4.66867,3.81949,5.0873,5.35272,7.43313,8.37014
79500,3.05981,3.39338,4.64678,3.82642,4.24699,5.12692,7.55864,8.35324
79600,2.98001,3.40058,5.18843,3.80703,4.5246,5.86694,7.41845,8.31389
79700,2.98777,3.47733,4.71965,3.82642,4.34119,5.32114,7.52899,8.41724
79800,3.05537,3.43051,4.68585,3.89596,4.4099,5.51036,7.61183,8.34492
79900,3.02185,3.48869,4.75483,4.05,4.81689,6.99261,7.44228,8.34963
80000,2.9922,3.41388,4.71106,3.85274,4.36446,5.27376,7.66198,8.38122
80100,2.99774,3.40252,4.71327,3.85385,4.54732,5.3167,7.56058,8.39452
80200,3.02379,3.44353,4.75511,3.84858,4.37942,5.0765,7.47829,8.39618
80300,3.0321,3.54188,4.73987,3.85496,4.28412,5.21087,7.7246,8.43524
80400,3.02767,3.43189,4.7274,3.87546,4.48747,5.25381,7.65838,8.37291
80500,3.00384,3.45627,4.72436,3.90787,4.18548,5.95255,7.56113,8.5674
80600,3.04013,3.45572,4.73211,3.86604,14.4922,5.66856,7.55725,8.44605
80700,3.02434,3.52748,4.73295,3.87629,5.63199,5.71622,7.70825,8.53471
80800,3.02185,3.43965,4.75373,3.87767,4.79085,5.66247,7.58607,8.45104
80900,3.03875,3.46015,4.83241,3.89873,4.29437,5.23137,7.66253,8.48594
81000,3.02545,3.47539,4.74985,3.89679,4.31099,5.16654,7.81325,8.47763
81100,3.03099,3.45101,4.76148,3.90399,4.28024,5.33111,7.55448,8.49814
81200,3.06258,3.46985,4.70995,3.89845,4.45561,5.3735,7.94125,10.4766
81300,3.05288,3.44962,4.78171,4.01842,5.0366,5.28096,7.66724,8.53194
81400,3.08446,3.48813,4.77478,3.91508,4.34784,5.48709,7.7124,8.63278
81500,3.05703,3.47677,4.75373,3.9184,5.04048,5.60096,7.69052,8.50312
81600,3.05011,3.48065,4.81828,3.91563,4.40297,5.56273,7.73706,9.10794
81700,3.03404,3.48481,4.79695,3.92616,5.54389,5.64695,7.63344,8.60092
81800,3.0285,3.46375,4.80221,3.97077,7.15441,5.66385,7.72931,8.56685
81900,3.05039,3.4729,4.78974,3.93863,4.36557,6.38752,7.87143,8.56463
82000,3.06147,3.47317,4.79861,3.94888,4.29741,5.48598,7.70797,8.62974
82100,3.06368,3.51639,4.78365,3.97658,4.56505,5.78188,7.81159,8.73668
82200,3.05177,3.49866,4.8349,3.91923,4.31875,5.43168,7.7656,8.6749
82300,3.07144,3.51307,4.85513,4.01454,4.60993,5.43362,7.69467,8.69374
82400,3.07671,3.51224,4.81883,3.96578,4.4534,5.42669,8.00498,8.8004
82500,3.09582,3.50864,4.82299,3.96966,5.26849,5.46105,7.82156,8.68515
82600,3.11328,3.52277,4.82271,3.99709,5.35632,8.55465,7.88501,8.75164
82700,3.10192,3.5272,4.81385,3.99348,5.10863,5.60789,7.80162,8.79486
82800,3.12325,3.56017,4.85374,3.99736,4.81246,5.32114,7.83403,8.93699
82900,3.13378,3.53911,4.82992,3.97326,5.05904,9.73408,7.78333,8.78267
83000,3.11577,3.56959,4.88837,3.99265,4.34451,5.36796,7.84124,9.02981
83100,3.13239,3.55324,4.88394,4.03615,4.48997,5.56023,7.92685,8.77685
83200,3.11743,3.56959,4.89696,4.03033,4.9158,5.45274,7.89498,8.76882
83300,3.3798,4.42929,6.01405,4.00844,4.52405,5.51452,8.01994,8.81176
83400,3.1529,3.61198,4.84543,4.00734,4.56837,6.76183,7.9238,8.86939
83500,3.16813,3.64522,4.88976,4.0392,4.91082,5.51757,7.92241,10.6376
83600,3.17146,3.60505,4.85042,4.04086,4.45921,5.57409,7.89,8.79957
83700,3.16703,3.60893,4.91913,4.03643,4.37083,5.4785,7.9745,8.95001
83800,3.20166,3.62832,4.94406,4.21679,4.81274,5.80488,8.20667,8.93865
83900,3.16232,3.59341,4.96346,4.04889,4.52709,5.51978,7.94292,8.96026
84000,3.16398,3.80121,4.92578,4.06884,4.498,6.00934,8.04986,8.88407
84100,3.16619,3.5948,4.94379,4.0633,4.90915,5.68159,7.97173,8.9007
84200,3.20193,4.48803,5.08259,4.05942,4.48692,5.51785,8.09613,8.91233
84300,3.17229,3.59951,4.88948,4.04585,4.85568,6.05256,8.02659,8.83697
84400,3.19889,3.64744,4.969,4.06829,4.66922,5.65111,7.92131,9.04809
84500,3.1734,3.62417,4.96318,4.07549,4.93824,5.46548,7.98891,8.92923
84600,3.17783,3.63414,5.01028,4.09295,4.64429,5.43334,8.05845,9.5044
84700,3.37897,3.71366,4.97011,4.25364,4.65786,5.78576,8.18008,9.19826
84800,3.21413,3.64329,4.9665,4.08685,4.53457,5.68907,7.9648,9.09187
84900,3.22964,3.64938,4.94933,4.12148,4.44425,5.58933,8.19587,9.02482
85000,3.27037,3.666,4.96789,4.07549,4.40574,5.65111,7.89886,9.05169
85100,3.23158,3.63303,4.91636,4.09738,4.8712,5.91764,8.18479,9.05751
85200,3.25929,3.67404,4.9992,4.12038,4.69804,5.4616,8.06787,9.01762
85300,3.23684,3.69454,5.02579,4.10237,4.99227,25.4905,8.04792,9.06139
85400,3.22798,3.70091,4.99781,4.09599,4.61797,5.5123,8.16428,9.05751
85500,3.22382,3.68235,4.99421,4.14282,5.32585,7.28962,8.13963,9.05613
85600,3.26178,3.91425,5.01443,4.14115,4.87508,5.55081,8.13852,9.09685
85700,3.24322,3.70535,4.99864,4.13312,4.63154,5.62257,8.15209,9.12955
85800,3.23075,3.71504,5.11168,4.35947,4.67643,5.68851,8.17259,9.06527
85900,3.24903,3.69094,5.01083,4.14753,5.45024,6.42437,8.10222,9.0456
86000,3.24903,3.69814,5.03854,4.16304,4.64096,5.7744,8.11386,9.18413
86100,3.24516,3.70313,5.0233,4.15362,5.38929,7.13086,8.20058,9.24785
86200,3.29059,3.74857,5.18815,4.16526,4.70413,5.67106,8.25211,9.08716
86300,3.24931,3.71477,5.06237,4.17662,4.74985,5.54084,8.21304,9.13315
86400,3.27896,3.74857,4.98756,4.17191,4.713,5.72702,8.33162,9.09214
86500,3.2748,3.74303,5.05849,4.1949,4.78919,6.09301,8.23687,9.07801
86600,3.30417,3.75355,5.01887,4.17856,4.90472,5.60512,8.37097,9.08771
86700,3.29669,3.74164,5.07234,4.23286,4.69,5.75944,8.29644,9.13453
86800,3.31082,3.78209,5.04075,4.1938,6.32214,5.58517,8.95943,9.73658
86900,3.32356,3.78763,5.1078,4.20654,5.50649,5.7672,8.23798,9.09907
87000,3.30639,3.75438,5.10392,4.19878,4.72159,5.84172,8.51171,9.16445
87100,3.32218,3.75383,5.08592,4.20737,4.57225,8.76189,8.24408,9.1844
87200,3.30999,3.8303,5.10032,4.20543,4.95016,5.95615,8.30059,9.12982
87300,3.31054,3.75937,5.60484,4.20792,5.15158,5.85752,8.34077,9.14562
87400,3.37094,3.78929,5.11057,4.22399,7.04581,6.52467,8.36487,9.19742
87500,3.33187,3.74774,5.08841,4.22455,4.70441,5.9121,8.35656,9.28636
87600,3.35155,3.80204,5.11528,4.21513,4.94489,5.62202,8.37568,9.15531
87700,3.31553,3.78985,5.1283,4.26223,4.82992,8.0047,8.36238,9.30077
87800,3.34434,3.78264,5.1211,4.23231,4.93658,6.52162,8.35573,9.24702
87900,3.346,3.78403,5.21031,4.26334,5.06541,6.41717,8.31389,9.44428
88000,3.34517,3.78458,5.13634,4.26721,4.63016,5.68408,8.29672,9.21876
88100,3.34379,3.79677,5.2322,4.27192,4.97509,5.99216,8.37318,9.28359
88200,3.36041,3.8001,5.14437,4.25004,5.80598,5.88799,8.44522,9.28525
88300,3.35847,3.80232,5.26711,4.28467,4.70219,5.79047,8.443,9.682
88400,3.50642,3.88793,5.67078,6.79009,5.45412,6.01128,8.54773,9.36366
88500,3.4197,3.84221,5.12359,4.29104,4.83185,6.00103,8.61394,9.7737
88600,3.37094,3.82005,5.16792,4.28772,4.77838,6.19663,8.41169,9.37834
88700,3.42386,3.81977,5.23054,4.28162,5.08037,6.17696,8.59649,9.37058
88800,3.38258,3.84914,5.21308,4.30628,4.99643,5.72065,8.50423,9.37696
88900,3.36595,3.82974,5.22666,4.34091,4.92218,6.05367,8.58679,9.43957
89000,3.3895,3.81007,5.16571,4.31459,4.7371,6.00131,8.51005,9.45232
89100,3.38174,3.86077,5.31892,4.41433,5.65471,5.99383,8.88269,9.5914
89200,3.38451,3.83501,5.21752,4.32263,4.94628,6.13734,8.55604,9.58004
89300,3.4269,3.8846,5.51341,4.39909,4.97205,5.86167,8.84723,9.52823
89400,3.39477,3.84027,5.2732,4.3362,4.91276,6.03594,8.6109,9.73602
89500,3.38091,3.8544,5.2092,4.35089,5.59542,7.74039,8.50589,9.45869
89600,3.39892,3.87075,8.68404,4.39328,4.87341,5.89326,8.8439,9.58503
89700,3.39421,3.88238,5.23026,4.3556,6.20688,5.81125,8.62032,9.84878
89800,3.38341,3.84997,5.2455,4.35338,5.23165,6.25648,8.57433,9.44096
89900,3.40003,3.84443,5.27293,4.33509,5.0668,5.96917,8.53443,9.64681
90000,3.38812,3.84886,5.22029,4.38496,5.32972,6.15895,10.5314,9.61633
90100,3.43771,3.86964,5.2383,4.36668,5.09146,6.10326,8.69651,9.63157
90200,3.41582,3.85883,5.25353,4.37083,4.9194,6.33184,8.82617,9.78534
90300,3.43161,3.89624,5.26905,4.38995,4.9388,6.04037,8.81952,9.68006
90400,3.40391,3.87767,5.30922,4.53319,5.66025,6.17973,8.71756,9.86762
90500,3.45101,3.9087,5.32307,4.39383,5.47185,6.19109,8.71064,9.63711
90600,3.41444,3.9245,5.29038,4.39743,6.16782,5.76055,8.66021,9.69225
90700,3.44824,3.89457,5.27237,4.39411,4.96013,5.88799,8.68432,9.84435
90800,3.46237,3.92838,5.35106,4.40934,4.73184,5.90933,8.66215,9.71801
90900,3.44325,3.92394,5.37322,4.41184,5.02108,6.35705,8.91621,9.77509
91000,3.45322,3.96716,5.33222,4.43428,4.89198,5.92955,8.68404,9.72688
91100,3.45433,3.92062,5.31726,4.40657,5.88494,6.40719,8.73197,9.70776
91200,3.47594,3.92948,5.31449,4.42403,4.7734,6.17391,8.9647,9.82606
91300,3.474,3.94694,5.34025,4.43068,5.22721,5.88993,8.72754,9.79891
91400,3.49506,3.95193,5.33914,4.43566,5.09229,6.22351,8.89239,9.82939
91500,3.46846,3.96827,5.34081,4.44979,4.9388,6.29748,8.79569,10.0918
